"X1" "X2" "cl" "nbases" ".sample"
"46" -0.477536606297461 -1.94577014187268 "3" 113 2
"47" -1.26644474235928 1.56588996915382 "2" 113 2
"48" -1.04283025094291 1.0932648689078 "2" 113 2
"49" 1.71062442335956 0.645933066186701 "1" 113 2
"50" -1.0888057623287 1.66781127090928 "2" 113 2
"51" -0.826564376758526 -1.85194387181652 "3" 113 2
"52" -0.842051356321797 0.822891989895875 "2" 113 2
"53" 1.53683096025958 0.244903853320396 "1" 113 2
"54" 1.35483310765464 0.627574128584692 "1" 113 2
"55" 1.66260537262686 0.759358425670524 "1" 113 2
"56" -0.965824014121112 1.28087504301403 "2" 113 2
"57" -0.406480148990744 -1.73629157639726 "3" 113 2
"58" 1.60095166794907 0.456289695867602 "1" 113 2
"59" 2.06506558012653 0.107952377471944 "1" 113 2
"60" -0.708065386813378 -1.32908227555586 "3" 113 2
"61" 0.654363475470924 1.2101221901815 "1" 120 3
"62" 1.33343595739635 -1.2241487633432 "3" 120 3
"63" -1.64798434516574 -0.463453504776907 "2" 120 3
"64" 1.02574461707901 -0.930163412660139 "3" 120 3
"65" 1.12697541480573 -1.46020199163279 "3" 120 3
"66" 0.943186019055903 1.73089285668365 "1" 120 3
"67" 1.00008548574404 -1.15430024559844 "3" 120 3
"68" 0.661966571568243 1.43548621940748 "1" 120 3
"69" 1.18450427769527 -1.11763242127139 "3" 120 3
"70" 1.06324837459769 -1.09170422170925 "3" 120 3
"71" -1.7342021928417 -0.323510768920825 "2" 120 3
"72" -2.14518570308052 -0.574970538063695 "2" 120 3
"73" 1.16195948283673 -0.907089697368743 "3" 120 3
"74" 1.21456495771289 -1.25407342605144 "3" 120 3
"75" 0.896773997024271 -0.717598050598122 "3" 120 3
"76" -1.51372956925417 -0.903421302288646 "2" 120 3
"77" 0.196059362302078 1.90847954618299 "1" 120 3
"78" -1.80136011236276 -0.485050162579856 "2" 120 3
"79" 0.731541930221267 1.80426278118894 "1" 120 3
"80" -1.65323275487776 -0.591861952677188 "2" 120 3
"81" 1.22216077418461 -1.35283424601203 "3" 120 3
"82" 0.894878220142273 1.39318065909921 "1" 120 3
"83" 0.706071954125081 1.04821682165005 "1" 120 3
"84" -1.8176443774411 -0.699649658858164 "2" 120 3
"85" 0.522191577538584 1.89350785990173 "1" 120 3
"86" -1.63632172751111 -0.0933853390084677 "2" 120 3
"87" -1.82466470152231 -0.142202396299675 "2" 120 3
"88" 0.524120977832704 1.78912165484368 "1" 120 3
"89" 0.684455174348226 1.64047154599323 "1" 120 3
"90" -1.97396311762471 -0.366490035413481 "2" 120 3
"91" 1.80369546526099 -0.0753414806052679 "1" 108 4
"92" 1.89985043773409 0.351069174190731 "1" 108 4
"93" 2.18172988582424 -0.258573198795258 "1" 108 4
"94" 2.05860560881123 0.08014259892707 "1" 108 4
"95" 2.06159420487048 -0.350667808259725 "1" 108 4
"96" 1.53336719447336 0.0505281414348443 "1" 108 4
"97" 1.85699014017178 0.247354469699911 "1" 108 4
"98" 2.34308553569266 0.357395307645682 "1" 108 4
"99" 2.15313795084814 0.690703448643551 "1" 108 4
"100" 2.50222997455811 0.366454682090465 "1" 108 4
"101" -0.685555471057381 -1.85732962785172 "2" 108 4
"102" -1.22262221309143 -1.84448516976554 "2" 108 4
"103" -0.839884038931749 -1.43579196232053 "2" 108 4
"104" -0.53997230420986 -1.43264249572753 "2" 108 4
"105" -1.06188557258452 -1.95986849933491 "2" 108 4
"106" -0.76047613107028 -1.79650465567945 "2" 108 4
"107" -0.568603344668251 -1.73880075875553 "2" 108 4
"108" -0.383707211660176 -1.68390462560911 "2" 108 4
"109" -0.642461924458194 -2.01215819665459 "2" 108 4
"110" -1.03412972007211 -1.53547168988488 "2" 108 4
"111" -1.41492423130079 1.16936597627381 "3" 108 4
"112" -1.13682997359028 1.70680972028211 "3" 108 4
"113" -1.20155738262021 1.85467578409723 "3" 108 4
"114" -1.18207391985054 1.55871894507633 "3" 108 4
"115" -1.16119576949645 1.72553403622354 "3" 108 4
"116" -1.43102907837539 1.94595864688524 "3" 108 4
"117" -1.19698441360573 1.45229412729394 "3" 108 4
"118" -1.29059003934547 1.49298437847678 "3" 108 4
"119" -1.23796166695178 1.53951172530225 "3" 108 4
"120" -1.40184199130449 1.39203900670056 "3" 108 4
